|id|urlkey|timestamp|mime|mime-detected|digest|offset|url|length|status|filename
0||com,goodreads)/book/show/%0a302%20found%0a<body%20bgcolor=|20190325211633|text/html|text/html|4IKPWOXSWKI5FTREXZU6CFPL63SRF2OT|9265554|http://www.goodreads.com/book/show/%0A302%20Found%0A%3Cbody%20bgcolor=|960|301|crawl-data/CC-MAIN-2019-13/segments/1552912204300.90/crawldiagnostics/CC-MAIN-20190325194225-20190325220225-00499.warc.gz
0||com,goodreads)/book/show/%0a302%20found%0a<body%20bgcolor=|20190325211633|text/html|text/html|ZELCL2OBLI2QK2H34L4P7XUJHAY7EQEX|26048257|https://www.goodreads.com/book/show/%0A302%20Found%0A%3Cbody%20bgcolor=|12015|404|crawl-data/CC-MAIN-2019-13/segments/1552912204300.90/crawldiagnostics/CC-MAIN-20190325194225-20190325220225-00132.warc.gz
0||com,goodreads)/book/show/%2023386906-john-bloom-and-the-victory-garden|20190323045646|text/html|text/html|7JE37K3AIAZKUUQZEETGMER2TEJDNT2X|25749436|https://www.goodreads.com/book/show/%2023386906-john-bloom-and-the-victory-garden|12153|404|crawl-data/CC-MAIN-2019-13/segments/1552912202723.74/crawldiagnostics/CC-MAIN-20190323040640-20190323062640-00068.warc.gz
0||com,goodreads)/book/show/0439139600-hardwired|20190325085354|text/html|text/html|QRVRMJGOAQ72QJAK7HDL7PW4HDEJDHJB|24924319|https://www.goodreads.com/book/show/0439139600-hardwired|12236|404|crawl-data/CC-MAIN-2019-13/segments/1552912203842.71/crawldiagnostics/CC-MAIN-20190325072024-20190325094024-00447.warc.gz
0||com,goodreads)/book/show/1.harry_potter_and_the_half_blood_prince|20190322050647|text/html|text/html|6RA2IYQRZ3W3YTAH5FYJNR3ZOJNMZT6B|9820010|http://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince|960|301|crawl-data/CC-MAIN-2019-13/segments/1552912202628.42/crawldiagnostics/CC-MAIN-20190322034516-20190322060516-00061.warc.gz
0||com,goodreads)/book/show/1.harry_potter_and_the_half_blood_prince|20190322050647|text/html|text/html|BWZOEGM4U2CWLBFWT5Q5A6FFW3GYWBQB|767071610|https://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince|100511|200|crawl-data/CC-MAIN-2019-13/segments/1552912202628.42/warc/CC-MAIN-20190322034516-20190322060516-00252.warc.gz
0||com,goodreads)/book/show/1.harry_potter_and_the_half_blood_prince_harry_potter_6_|20190322050647|text/html|text/html|HNPQER62UOQNBFAQFZOCD6WNKX4QDHN2|9113123|http://www.goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince_Harry_Potter_6_|965|301|crawl-data/CC-MAIN-2019-13/segments/1552912202628.42/crawldiagnostics/CC-MAIN-20190322034516-20190322060516-00347.warc.gz
0||com,goodreads)/book/show/10.harry_potter_boxed_set|20190322215524|text/html|text/html|L6PRGIZD74YCOHXRP27ZC4W7W54OLFVU|10257911|http://www.goodreads.com/book/show/10.Harry_Potter_Boxed_Set|958|301|crawl-data/CC-MAIN-2019-13/segments/1552912202689.76/crawldiagnostics/CC-MAIN-20190322200215-20190322222215-00520.warc.gz
0||com,goodreads)/book/show/10.harry_potter_collection|20190322215524|text/html|text/html|IDP5KRPDD5XKWAH46HMN2O2Y3JX464RQ|9687647|http://www.goodreads.com/book/show/10.Harry_Potter_Collection|953|301|crawl-data/CC-MAIN-2019-13/segments/1552912202689.76/crawldiagnostics/CC-MAIN-20190322200215-20190322222215-00387.warc.gz
0||com,goodreads)/book/show/10.harry_potter_collection|20190322215524|text/html|text/html|ENWDVEND2U674I7CYZ3AOUVE47FC3PUZ|791864398|https://www.goodreads.com/book/show/10.Harry_Potter_Collection|73596|200|crawl-data/CC-MAIN-2019-13/segments/1552912202689.76/warc/CC-MAIN-20190322200215-20190322222215-00258.warc.gz
0||com,goodreads)/book/show/10003343-it-s-all-about-the-bike?ac=1&from_search=true|20190325211342|text/html|text/html|AHTXLYAVZFLAHWDHIU5S3FVQBSDOYOBU|773438825|https://www.goodreads.com/book/show/10003343-it-s-all-about-the-bike?ac=1&from_search=true|75521|200|crawl-data/CC-MAIN-2019-13/segments/1552912204300.90/warc/CC-MAIN-20190325194225-20190325220225-00404.warc.gz
0||com,goodreads)/book/show/1000548.sidelights_on_relativity|20190321231742|text/html|text/html|P3CX6WSNEBY225XAX4YSKLFOZJB27UGZ|24672230|https://www.goodreads.com/book/show/1000548.Sidelights_on_Relativity|975|403|crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/crawldiagnostics/CC-MAIN-20190321213516-20190321235516-00461.warc.gz
0||com,goodreads)/book/show/100065.as_a_driven_leaf|20190326012137|text/html|text/html|X5K3J5YIUMTANPUIRNTJ54BWRY55OWDQ|24897060|https://www.goodreads.com/book/show/100065.As_a_Driven_Leaf|2296|403|crawl-data/CC-MAIN-2019-13/segments/1552912204736.6/crawldiagnostics/CC-MAIN-20190325234449-20190326020449-00191.warc.gz
0||com,goodreads)/book/show/1000751.pollyanna|20190320062845|text/html|text/html|PK3EDX4UML5Y5RBJFC7HKN6RWH74QFGC|24176260|https://www.goodreads.com/book/show/1000751.Pollyanna|1400|403|crawl-data/CC-MAIN-2019-13/segments/1552912202299.16/crawldiagnostics/CC-MAIN-20190320044358-20190320070358-00049.warc.gz
0||com,goodreads)/book/show/10010028-cold-hearts-burning|20190319105205|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|10141609|http://www.goodreads.com/book/show/10010028-cold-hearts-burning|863|403|crawl-data/CC-MAIN-2019-13/segments/1552912201953.19/crawldiagnostics/CC-MAIN-20190319093341-20190319115341-00373.warc.gz
0||com,goodreads)/book/show/100120.happiness?from_search=true|20190320085013|text/html|text/html|BGU3ERMKZM7CV4Q5SW4J7IP7DL7FB3MB|793338383|https://www.goodreads.com/book/show/100120.Happiness?from_search=true|76466|200|crawl-data/CC-MAIN-2019-13/segments/1552912202303.66/warc/CC-MAIN-20190320064940-20190320090940-00503.warc.gz
0||com,goodreads)/book/show/1001441.the_transsexual_empire|20190319200656|text/html|text/html|LCIPOHJXJRICPN3SLJDQSQI43P3IYWFL|24748668|https://www.goodreads.com/book/show/1001441.The_Transsexual_Empire|1747|403|crawl-data/CC-MAIN-2019-13/segments/1552912202125.41/crawldiagnostics/CC-MAIN-20190319183735-20190319205735-00507.warc.gz
0||com,goodreads)/book/show/100158.the_luck_factor|20190318145747|text/html|text/html|2OVKLFFDK7QNF6UCTOQ7UNYJ7XNCDMSZ|9483726|http://www.goodreads.com/book/show/100158.The_Luck_Factor|945|301|crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/crawldiagnostics/CC-MAIN-20190318132220-20190318154220-00356.warc.gz
0||com,goodreads)/book/show/100158.the_luck_factor|20190318145748|text/html|text/html|YX6XUHAD7OPQCSXPDWMKJWYXTI3JYPBS|782911591|https://www.goodreads.com/book/show/100158.The_Luck_Factor|78866|200|crawl-data/CC-MAIN-2019-13/segments/1552912201329.40/warc/CC-MAIN-20190318132220-20190318154220-00099.warc.gz
0||com,goodreads)/book/show/10020758-kevin-s-point-of-view|20190324150107|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9415428|http://www.goodreads.com/book/show/10020758-kevin-s-point-of-view|873|403|crawl-data/CC-MAIN-2019-13/segments/1552912203448.17/crawldiagnostics/CC-MAIN-20190324124545-20190324150545-00326.warc.gz
0||com,goodreads)/book/show/10021788-when-everything-changed|20190320042650|text/html|text/html|TUM4QNQFSLO3GPKU5HBARBTEGDHQN7WX|9487141|http://www.goodreads.com/book/show/10021788-when-everything-changed|950|301|crawl-data/CC-MAIN-2019-13/segments/1552912202199.51/crawldiagnostics/CC-MAIN-20190320024206-20190320050206-00167.warc.gz
0||com,goodreads)/book/show/10021788-when-everything-changed|20190320042650|text/html|text/html|RFM32AOKHWAR32KYA5TWKKJM2CWDSR2S|774386133|https://www.goodreads.com/book/show/10021788-when-everything-changed|79417|200|crawl-data/CC-MAIN-2019-13/segments/1552912202199.51/warc/CC-MAIN-20190320024206-20190320050206-00022.warc.gz
0||com,goodreads)/book/show/10024633-from-the-grounds-up|20190327013941|text/html|text/html|RFOD4PI7FOXPSP5RWMPCW3WA734VBJCC|783048463|https://www.goodreads.com/book/show/10024633-from-the-grounds-up|66562|200|crawl-data/CC-MAIN-2019-13/segments/1552912207146.96/warc/CC-MAIN-20190327000624-20190327022624-00416.warc.gz
0||com,goodreads)/book/show/10025305-clockwork-prince|20190320102623|text/html|text/html|525XB5PYKNCLERKZJNUT6725TWCNUYOM|24987085|https://www.goodreads.com/book/show/10025305-clockwork-prince|1043|403|crawl-data/CC-MAIN-2019-13/segments/1552912202324.5/crawldiagnostics/CC-MAIN-20190320085116-20190320111116-00465.warc.gz
0||com,goodreads)/book/show/10025305-clockwork-prince?ac=1|20190325185645|text/html|text/html|YASYZKKEMTTWX7EERFPFV7SBOLBNG3PL|9719270|http://www.goodreads.com/book/show/10025305-clockwork-prince?ac=1|951|301|crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/crawldiagnostics/CC-MAIN-20190325174034-20190325200034-00085.warc.gz
0||com,goodreads)/book/show/10025305-clockwork-prince?ac=1|20190325185647|text/html|text/html|LOBY4BKLVLOSMCRCWZHRMJZNWCONK5R6|783904403|https://www.goodreads.com/book/show/10025305-clockwork-prince?ac=1|104740|200|crawl-data/CC-MAIN-2019-13/segments/1552912204086.87/warc/CC-MAIN-20190325174034-20190325200034-00004.warc.gz
0||com,goodreads)/book/show/10032672-the-language-of-flowers|20190327013034|text/html|text/html|YA6MMOSE57WXERKIVHSH74OCEKKUOU5I|766641301|https://www.goodreads.com/book/show/10032672-the-language-of-flowers|90438|200|crawl-data/CC-MAIN-2019-13/segments/1552912207146.96/warc/CC-MAIN-20190327000624-20190327022624-00382.warc.gz
0||com,goodreads)/book/show/10032672-the-language-of-flowers?from_search=true&search_version=service|20190324075414|text/html|text/html|54DYXGOJ2VJAAJ3ZUJRPC3PMRVMERNMG|759290341|https://www.goodreads.com/book/show/10032672-the-language-of-flowers?from_search=true&search_version=service|90057|200|crawl-data/CC-MAIN-2019-13/segments/1552912203378.92/warc/CC-MAIN-20190324063449-20190324085449-00528.warc.gz
0||com,goodreads)/book/show/10044671-la-casa-stregata|20190326173525|text/html|text/html|ZDRKQPBSCXCHZNJM36GVXRH3HHDNXFER|24821480|https://www.goodreads.com/book/show/10044671-la-casa-stregata|1432|403|crawl-data/CC-MAIN-2019-13/segments/1552912205597.84/crawldiagnostics/CC-MAIN-20190326160044-20190326182044-00323.warc.gz
0||com,goodreads)/book/show/10049556-where-the-red-fern-grows|20190324165252|text/html|text/html|HBNQ4ES55XRLUQ6GP5U6DGYMGSKRLCH5|25913663|https://www.goodreads.com/book/show/10049556-where-the-red-fern-grows|1112|403|crawl-data/CC-MAIN-2019-13/segments/1552912203462.50/crawldiagnostics/CC-MAIN-20190324145706-20190324171706-00506.warc.gz
0||com,goodreads)/book/show/10062419-them-us?from_search=true|20190326133543|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|8928686|http://www.goodreads.com/book/show/10062419-them-us?from_search=true|873|403|crawl-data/CC-MAIN-2019-13/segments/1552912205163.72/crawldiagnostics/CC-MAIN-20190326115319-20190326141319-00012.warc.gz
0||com,goodreads)/book/show/10062798-the-great-and-terrible-vol-3|20190323233205|text/html|text/html|E2EE6BEMVKZ6BO6NXQ3B24KJAMMLO577|26210608|https://www.goodreads.com/book/show/10062798-the-great-and-terrible-vol-3|2139|301|crawl-data/CC-MAIN-2019-13/segments/1552912203093.63/crawldiagnostics/CC-MAIN-20190323221914-20190324003914-00486.warc.gz
0||com,goodreads)/book/show/10062798-the-second-sun|20190323233206|text/html|text/html|YSZ2ZMIMGINGGRM7D2CMNOGHBNPR5MPT|774699368|https://www.goodreads.com/book/show/10062798-the-second-sun|62678|200|crawl-data/CC-MAIN-2019-13/segments/1552912203093.63/warc/CC-MAIN-20190323221914-20190324003914-00484.warc.gz
0||com,goodreads)/book/show/10062800-the-great-and-terrible-vol-6|20190323234108|text/html|text/html|X24OSWGY3ELIBKIFPWBMVBTFQO5TPROF|799150696|https://www.goodreads.com/book/show/10062800-the-great-and-terrible-vol-6|64189|200|crawl-data/CC-MAIN-2019-13/segments/1552912203093.63/warc/CC-MAIN-20190323221914-20190324003914-00055.warc.gz
0||com,goodreads)/book/show/100700.consider_phlebas|20190319085642|text/html|text/html|AS67WHQYNYZJKVMPC5NYPUQCMH5SVBFV|765217556|https://www.goodreads.com/book/show/100700.Consider_Phlebas|110931|200|crawl-data/CC-MAIN-2019-13/segments/1552912201922.85/warc/CC-MAIN-20190319073140-20190319095140-00310.warc.gz
0||com,goodreads)/book/show/1007865.more_than_night|20190322071401|text/html|text/html|KFGJCKEK72BYEDLVJQ5XGNHKBI2KDGZQ|772474403|https://www.goodreads.com/book/show/1007865.More_than_Night|58041|200|crawl-data/CC-MAIN-2019-13/segments/1552912202635.43/warc/CC-MAIN-20190322054710-20190322080710-00456.warc.gz
0||com,goodreads)/book/show/10079321-the-magician-king|20190321044134|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9583043|http://www.goodreads.com/book/show/10079321-the-magician-king|862|403|crawl-data/CC-MAIN-2019-13/segments/1552912202484.31/crawldiagnostics/CC-MAIN-20190321030925-20190321052925-00289.warc.gz
0||com,goodreads)/book/show/10083607-auf-christus-schauen|20190324115817|text/html|text/html|J3QR7KD22PGWBTQKL7JZFJH6HQBDPQJK|769994081|https://www.goodreads.com/book/show/10083607-auf-christus-schauen|37569|200|crawl-data/CC-MAIN-2019-13/segments/1552912203438.69/warc/CC-MAIN-20190324103739-20190324125739-00267.warc.gz
0||com,goodreads)/book/show/10087892-all-things-shining|20190319005756|text/html|text/html|5GCKB437EGYEOZ7GCIHRNQU6VX5KB5AM|765070728|https://www.goodreads.com/book/show/10087892-all-things-shining|83282|200|crawl-data/CC-MAIN-2019-13/segments/1552912201812.2/warc/CC-MAIN-20190318232014-20190319014014-00217.warc.gz
0||com,goodreads)/book/show/10090358-the-wanted|20190320122308|text/html|text/html|5GJ6FZLABHM6AHHQCTE74BP43XMYZNVF|781728179|https://www.goodreads.com/book/show/10090358-the-wanted|51971|200|crawl-data/CC-MAIN-2019-13/segments/1552912202326.46/warc/CC-MAIN-20190320105319-20190320131319-00379.warc.gz
0||com,goodreads)/book/show/100915.the_lion_the_witch_and_the_wardrobe?ac=1|20190326192631|text/html|text/html|K7R3VDMVTKCW74MLZQ5RROO7NN4E6KVO|26380966|https://www.goodreads.com/book/show/100915.The_Lion_the_Witch_and_the_Wardrobe?ac=1|1724|403|crawl-data/CC-MAIN-2019-13/segments/1552912205600.75/crawldiagnostics/CC-MAIN-20190326180238-20190326202238-00043.warc.gz
0||com,goodreads)/book/show/100934.don_t_eat_this_book|20190322094509|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9476442|http://www.goodreads.com/book/show/100934.Don_t_Eat_This_Book|870|403|crawl-data/CC-MAIN-2019-13/segments/1552912202640.37/crawldiagnostics/CC-MAIN-20190322074800-20190322100800-00247.warc.gz
0||com,goodreads)/book/show/10095135-die-buying|20190326232740|text/html|text/html|NPCQTICGCJO2WU4R62QSVZ6DTHRXWPHD|9324283|http://www.goodreads.com/book/show/10095135-die-buying|946|301|crawl-data/CC-MAIN-2019-13/segments/1552912206677.94/crawldiagnostics/CC-MAIN-20190326220507-20190327002507-00000.warc.gz
0||com,goodreads)/book/show/10095135-die-buying|20190326232740|text/html|text/html|IIRJFIPSCUPGEOGNSGGP4E3GPY6CKGFD|770016309|https://www.goodreads.com/book/show/10095135-die-buying|67505|200|crawl-data/CC-MAIN-2019-13/segments/1552912206677.94/warc/CC-MAIN-20190326220507-20190327002507-00257.warc.gz
0||com,goodreads)/book/show/10102881-anatomy-of-a-disappearance|20190321085148|text/html|text/html|TJ5LKI2VSGMGIJRZFFNMQE4UWFGPOY6R|785118183|https://www.goodreads.com/book/show/10102881-anatomy-of-a-disappearance|80129|200|crawl-data/CC-MAIN-2019-13/segments/1552912202506.45/warc/CC-MAIN-20190321072128-20190321093911-00051.warc.gz
0||com,goodreads)/book/show/10104.the_six_wives_of_henry_viii|20190320102313|text/html|text/html|SVGAUJQPCWFKX664D4372SDEKQEABUCU|23728376|https://www.goodreads.com/book/show/10104.The_Six_Wives_of_Henry_VIII|1223|403|crawl-data/CC-MAIN-2019-13/segments/1552912202324.5/crawldiagnostics/CC-MAIN-20190320085116-20190320111116-00451.warc.gz
0||com,goodreads)/book/show/101094.the_famished_road|20190324223421|text/html|text/html|NVFXWHWHNK4WB6I5FRME4NA5RQRY4G2B|26113284|https://www.goodreads.com/book/show/101094.The_Famished_Road|2013|403|crawl-data/CC-MAIN-2019-13/segments/1552912203493.88/crawldiagnostics/CC-MAIN-20190324210143-20190324232143-00176.warc.gz
0||com,goodreads)/book/show/10111972-dlouh-temn-as-sva-iny-du-e|20190324123209|text/html|text/html|YUOD25XF6F2THUEGVQSRTV2HTMGROXFL|748310769|https://www.goodreads.com/book/show/10111972-dlouh-temn-as-sva-iny-du-e|77665|200|crawl-data/CC-MAIN-2019-13/segments/1552912203438.69/warc/CC-MAIN-20190324103739-20190324125739-00160.warc.gz
0||com,goodreads)/book/show/10112885-night-film?utm_medium=api&utm_source=blog_book|20190326192651|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|9468111|http://www.goodreads.com/book/show/10112885-night-film?utm_medium=api&utm_source=blog_book|895|403|crawl-data/CC-MAIN-2019-13/segments/1552912205600.75/crawldiagnostics/CC-MAIN-20190326180238-20190326202238-00157.warc.gz
0||com,goodreads)/book/show/101134.los_angeles|20190319181538|text/html|text/html|JSZT7BH6P47EXRV6AXYMW365ZWAUUZS5|25631597|https://www.goodreads.com/book/show/101134.Los_Angeles|1291|403|crawl-data/CC-MAIN-2019-13/segments/1552912202003.56/crawldiagnostics/CC-MAIN-20190319163636-20190319185636-00193.warc.gz
0||com,goodreads)/book/show/10115528-yoga-and-the-path-of-the-urban-mystic|20190325211725|text/html|text/html|FLIIMK7F3ZNG324RUZVADTPL5KOOZQEN|26403511|https://www.goodreads.com/book/show/10115528-yoga-and-the-path-of-the-urban-mystic|1149|403|crawl-data/CC-MAIN-2019-13/segments/1552912204300.90/crawldiagnostics/CC-MAIN-20190325194225-20190325220225-00434.warc.gz
0||com,goodreads)/book/show/10118172-spellbound|20190320000057|text/html|text/html|EGQZ6JDECBALWZYX7NJTY6PCVC6UZKIW|9447453|http://www.goodreads.com/book/show/10118172-spellbound|943|301|crawl-data/CC-MAIN-2019-13/segments/1552912202161.73/crawldiagnostics/CC-MAIN-20190319224005-20190320010005-00048.warc.gz
0||com,goodreads)/book/show/10118172-spellbound|20190320000059|text/html|text/html|OKTKM5AE6JV7XNLGTSRNKI6MKLLUNLDE|773483294|https://www.goodreads.com/book/show/10118172-spellbound|94139|200|crawl-data/CC-MAIN-2019-13/segments/1552912202161.73/warc/CC-MAIN-20190319224005-20190320010005-00305.warc.gz
0||com,goodreads)/book/show/10119.curious_george_goes_camping?from_search=true&search_version=service|20190323154431|text/html|text/html|526KHIC6E243VKIOXECTDJ46ZL7OJNQK|24818086|https://www.goodreads.com/book/show/10119.Curious_George_Goes_Camping?from_search=true&search_version=service|1460|403|crawl-data/CC-MAIN-2019-13/segments/1552912202872.8/crawldiagnostics/CC-MAIN-20190323141433-20190323163433-00172.warc.gz
0||com,goodreads)/book/show/10123409-hell-on-high-seas|20190320222305|text/html|text/html|EAVFDBQRM3WVENGBF3FLCRUFNPZUEJET|9887796|http://www.goodreads.com/book/show/10123409-hell-on-high-seas|944|301|crawl-data/CC-MAIN-2019-13/segments/1552912202471.4/crawldiagnostics/CC-MAIN-20190320210433-20190320232433-00126.warc.gz
0||com,goodreads)/book/show/10123409-hell-on-high-seas|20190320222306|text/html|text/html|XJCJYPSME2BRHUEIRQ5ATA6D67PIPDPR|775341667|https://www.goodreads.com/book/show/10123409-hell-on-high-seas|34323|200|crawl-data/CC-MAIN-2019-13/segments/1552912202471.4/warc/CC-MAIN-20190320210433-20190320232433-00557.warc.gz
0||com,goodreads)/book/show/10128428-wonderstruck|20190325130455|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|11081565|http://www.goodreads.com/book/show/10128428-wonderstruck|864|403|crawl-data/CC-MAIN-2019-13/segments/1552912203947.59/crawldiagnostics/CC-MAIN-20190325112917-20190325134917-00146.warc.gz
0||com,goodreads)/book/show/1012959.the_castle|20190321185546|text/html|text/html|PVU44Q6CIQ3JWGOGXKTDPA2UAJIAJO7J|767245698|https://www.goodreads.com/book/show/1012959.The_Castle|94171|200|crawl-data/CC-MAIN-2019-13/segments/1552912202530.49/warc/CC-MAIN-20190321172751-20190321194751-00166.warc.gz
0||com,goodreads)/book/show/10130083-pretty-bones|20190319025711|text/html|text/html|HP5EMWW5BOGI4KO2TX3UHEB7IITVVQGV|8885029|http://www.goodreads.com/book/show/10130083-pretty-bones|947|301|crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/crawldiagnostics/CC-MAIN-20190319012213-20190319034213-00313.warc.gz
0||com,goodreads)/book/show/10130083-pretty-bones|20190319025712|text/html|text/html|QMMKLVSDNAALITOXGL2LTAC2JR2MNZS2|778099917|https://www.goodreads.com/book/show/10130083-pretty-bones|38730|200|crawl-data/CC-MAIN-2019-13/segments/1552912201882.11/warc/CC-MAIN-20190319012213-20190319034213-00170.warc.gz
0||com,goodreads)/book/show/10130381-kurtlar-mparatorlu-u|20190324165302|text/html|text/html|MGGAV7GOXOVCXDSZ24NFGZJJTXTZHDLQ|25297940|https://www.goodreads.com/book/show/10130381-kurtlar-mparatorlu-u|1810|403|crawl-data/CC-MAIN-2019-13/segments/1552912203462.50/crawldiagnostics/CC-MAIN-20190324145706-20190324171706-00536.warc.gz
0||com,goodreads)/book/show/101334.remainder|20190321231759|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|10270097|http://www.goodreads.com/book/show/101334.Remainder|866|403|crawl-data/CC-MAIN-2019-13/segments/1552912202572.7/crawldiagnostics/CC-MAIN-20190321213516-20190321235516-00297.warc.gz
0||com,goodreads)/book/show/10134852-meet-me-at-the-cupcake-caf?ac=1|20190320035650|text/html|text/html|OQ6KQ4OVVE5BXJJ6E2VO26YCGHOM3FJD|771959440|https://www.goodreads.com/book/show/10134852-meet-me-at-the-cupcake-caf?ac=1|73684|200|crawl-data/CC-MAIN-2019-13/segments/1552912202199.51/warc/CC-MAIN-20190320024206-20190320050206-00111.warc.gz
0||com,goodreads)/book/show/10137823-the-rithmatist|20190325171135|text/html|text/html|XXMJ3GWDO32W2Q2Q6GGHMXGCZSFJK2P3|9102806|http://www.goodreads.com/book/show/10137823-the-rithmatist|946|301|crawl-data/CC-MAIN-2019-13/segments/1552912204077.10/crawldiagnostics/CC-MAIN-20190325153323-20190325175323-00171.warc.gz
0||com,goodreads)/book/show/10137823-the-rithmatist|20190325171136|text/html|text/html|DHCOXRSYFYE7C6CZQXTX4KQ473JPMHSR|767353264|https://www.goodreads.com/book/show/10137823-the-rithmatist|85989|200|crawl-data/CC-MAIN-2019-13/segments/1552912204077.10/warc/CC-MAIN-20190325153323-20190325175323-00188.warc.gz
0||com,goodreads)/book/show/10138217-flavia-and-her-artists?ac=1&from_search=true|20190325111901|text/html|text/html|O5VREMMB7JUWNIGOOSFPZ4IZQOFLMOXF|779684544|https://www.goodreads.com/book/show/10138217-flavia-and-her-artists?ac=1&from_search=true|30270|200|crawl-data/CC-MAIN-2019-13/segments/1552912203865.15/warc/CC-MAIN-20190325092147-20190325114147-00240.warc.gz
0||com,goodreads)/book/show/10140570-the-philosophy-of-cognitive-behavioural-therapy|20190319104551|text/html|text/html|SL2STBLM3ITSRLK44USBAR674G643Y5X|26700802|https://www.goodreads.com/book/show/10140570-the-philosophy-of-cognitive-behavioural-therapy|1166|403|crawl-data/CC-MAIN-2019-13/segments/1552912201953.19/crawldiagnostics/CC-MAIN-20190319093341-20190319115341-00221.warc.gz
0||com,goodreads)/book/show/10149597-circle-of-cranes|20190326152816|text/html|text/html|ALBUYXAASH62H4X3OXBSA7AYM264ZG7Y|8767844|http://www.goodreads.com/book/show/10149597-circle-of-cranes|951|301|crawl-data/CC-MAIN-2019-13/segments/1552912205534.99/crawldiagnostics/CC-MAIN-20190326135436-20190326161436-00356.warc.gz
0||com,goodreads)/book/show/10149597-circle-of-cranes|20190326152817|text/html|text/html|3KT6CD2XC5P3V4QGJ5RHY4PVSFJRHA2W|756990886|https://www.goodreads.com/book/show/10149597-circle-of-cranes|69155|200|crawl-data/CC-MAIN-2019-13/segments/1552912205534.99/warc/CC-MAIN-20190326135436-20190326161436-00325.warc.gz
0||com,goodreads)/book/show/10150258-13-little-blue-envelopes|20190326154227|text/html|text/html|B4ASEDPWHMGWRJMURFKCPPG56H73VRUQ|753211358|https://www.goodreads.com/book/show/10150258-13-little-blue-envelopes|78522|200|crawl-data/CC-MAIN-2019-13/segments/1552912205534.99/warc/CC-MAIN-20190326135436-20190326161436-00338.warc.gz
0||com,goodreads)/book/show/10167340-the-handbook-for-increasing-your-relationship-iq|20190321064136|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|10239658|http://www.goodreads.com/book/show/10167340-the-handbook-for-increasing-your-relationship-iq|887|403|crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/crawldiagnostics/CC-MAIN-20190321051516-20190321073516-00325.warc.gz
0||com,goodreads)/book/show/10167475|20190323134241|text/html|text/html|WGEMQM4WCGHNMTQSRYSIWVVBVHTCJKDY|785406182|https://www.goodreads.com/book/show/10167475|57961|200|crawl-data/CC-MAIN-2019-13/segments/1552912202804.80/warc/CC-MAIN-20190323121241-20190323143241-00462.warc.gz
0||com,goodreads)/book/show/101680.c_s_lewis_s_the_chronicles_of_narnia?from_search=true|20190321063247|text/html|text/html|PF6ZQPRAR2Z2SPHDDYN3XGGLGE576R3E|774156430|https://www.goodreads.com/book/show/101680.C_S_Lewis_s_The_Chronicles_of_Narnia?from_search=true|39179|200|crawl-data/CC-MAIN-2019-13/segments/1552912202496.35/warc/CC-MAIN-20190321051516-20190321073516-00125.warc.gz
0||com,goodreads)/book/show/1016942.transforming_rituals|20190321205629|text/html|text/html|YXIRLQXKUT4TGTCOPFLBTB5S5ZUE3XTB|25434987|https://www.goodreads.com/book/show/1016942.Transforming_Rituals|1540|403|crawl-data/CC-MAIN-2019-13/segments/1552912202572.29/crawldiagnostics/CC-MAIN-20190321193403-20190321215403-00225.warc.gz
0||com,goodreads)/book/show/101702.the_voyage_of_the_dawn_treader|20190325065852|text/html|text/html|FBX3QRL7VYH74KNGH4GXNN4L5D72L2L6|748207330|https://www.goodreads.com/book/show/101702.The_Voyage_of_the_Dawn_Treader|35458|200|crawl-data/CC-MAIN-2019-13/segments/1552912203755.18/warc/CC-MAIN-20190325051359-20190325073359-00168.warc.gz
0||com,goodreads)/book/show/10173845-ruby-tear-catcher|20190323034248|text/html|text/html|3I42H3S6NNFQ2MSVX7XZKYAYSCX5QBYJ|8947529|http://www.goodreads.com/book/show/10173845-ruby-tear-catcher|865|403|crawl-data/CC-MAIN-2019-13/segments/1552912202711.3/crawldiagnostics/CC-MAIN-20190323020538-20190323042538-00046.warc.gz
